product_id,user_id,rating,sentiment_label,text,summary,helpfulness_ratio,date,ai_sentiment,ai_sentiment_score,keywords
B0005XO85A,A3E1NQ7WYWR2VE,1,negative,my husband and i visit the florida keys quite often. we always make sure that we treat ourselves to some wonderful key lime pie. in the past we have always brought home fresh key lime fruit from some market in key west. due to flight regulations and restrictions we were unable to bring it home this past december. so i decided to purchase some online and this is how we found this brand and used it. it was a real disappointment.the juice tasted like any ordinary lemon juice and lacked that floral bitter tang that key limes are famous for.i dont know how this brand can call themselves the famous and original.the juice is from concentrate and who knows what kind of process it went through but it definitely lacked freshness and i will never buy it again.,boring,0.5,2012-01-03,positive,0.8312,"['lime fruit', 'key limes', 'original juice', 'key lime', 'limes famous']"
B003TNANSO,A1VT715ZCPW3RA,5,positive,this is such a great product looking forward to exploring more flavors. shippied in timely manner came in great condtioner. will order again!,so delish!,0.0,2011-08-30,positive,0.9905,"['flavors shippied', 'exploring flavors', 'flavors', 'order', 'shippied timely']"
B000E65ORY,A1GKNEEP1PAOJ5,2,negative,i have drank this tea for years.. loved it and then i bought it again a few days ago and noticed right away the formula is changed. now it tastes like chocolatevanilla tea which i do not like. im stuck with five boxes of the stuff plus one box with one bag out of it. just dislike the taste so much but i really need the milk thistle thats in it. also im wondering just how much milk thistle it could have now that theyve added all the other stuff to it.,hate the formula change..,0.0,2012-07-21,negative,0.8343,"['milk thistle', 'thistle', 'thistle thats', 'thistle theyve', 'chocolatevanilla tea']"
B0018RYBZ4,A2I3Q8D73940OC,5,positive,at 13 weeks into my pregnancy i found out i had gestational diabetes. for 3 weeks i was on a severely strict extremely low carb diet in hopes that it would be managed. unfortunately this was not the case and i was put on insulin. even with high doses of insulin that i am currently taking i am now 8 months along even some foods that are approved on my diet cause my blood sugar levels to spike. if you have ever been on a very strict diet you know how boring and tedious it can get because of eating the same foods over and over and seeing others eat your favorite foods while you look on in envy. then i happened to watch an old episode of unwrapped on the food network and they did a piece on this pasta. i was skeptical at first who wouldnt be? but in desperation i decided to order a case of the elbow macaroni and kept my fingers crossed. my first meal with this pasta was homemade mac and cheese. i closed my eyes and prayed to the food gods as i took my first bite. i was not disappointed. in fact i was in shock. it tasted great in fact it tasted like high quality pasta. my husband scarfed down his plate in record time having not been allowed pasta in our house for about 5 months he was almost as desperate as i was. when i told him it was low carb pasta he scoffed and thought i was joking but then realized i wouldnt have eaten it if it was regular pasta. so then he tells me that ok yes it tasted great but my blood sugar numbers were sure to spike really high. i was worried about that too but we were both wrong. after testing my blood sugar my numbers were even with what they had been it was the same as if i had eaten a salad. we have not noticed any ill side effects some of the other reviewers have described and we eat at least 2 pasta meals each week now. i could not be happier with this product and will continue to purchase even after i have the baby because of how good it is for you. my friends and family have all had dishes i have made with this pasta and no one ever could tell it was not real pasta and i got rave reviews for how amazing everything tasted. i would recommend this to anyone.,doesnt get any better than this,0.0,2011-01-02,negative,0.7344,"['meal pasta', 'eat pasta', 'pasta meals', 'carb pasta', 'pasta skeptical']"
B002IEZJMA,A1DC1O4VX6AHPP,2,negative,there is something very odd with the sweetener in this drink i think. it tastes at first like strong black coffee almost burnt with some sugar and no cream added to it. quickly however a really strange acidity overwhelms the rest of the taste. its a little like that cheap liquid diet sweetener from the 1970s which tasted like chemicals if you had it by itself. it would probably be okay in this coffee if the coffee itself didnt taste burned or if it balanced with more creamtype taste. in fact i finished the rest of the can i had by mixing it in with about 2 ounces of premade iced coffee in a carton and that made a huge difference.i drink coffee daily and really enjoy other illy issimo products. this one just is not that good.,very strange off taste somewhat acidic,0.0,2012-07-11,negative,0.5847,"['odd sweetener', 'sweetener drink', 'iced coffee', 'diet sweetener', 'sweetener']"
B001E5DYUS,ARZLR7UMHFG9X,2,negative,i thought i would try a different brand of honey from amazon. the package arrived in tact in the box with no outside honey drippings as i had read in previous reviews so i thought the purchase made it fine. however upon opening the package i found that both cans of honey were placed in a single plastic bag placed inside the box with no cushioning wrap around them. this did not protect what was in the plastic bag. both cans crushed into each other in transit with one that popped open a leak in the top of the can leaking half the contents out in the plastic bag inside the box. i was able to clean up both the cans so i received a can and a half of usable honey for my purchase. overall the honey is ok packaging is not good so i was very disappointed in this purchase. for the price of this honey i would suggest for anyone looking for a daily honey to use trying the ambrosia honey from co. ambrosia honey from colorado is much better in taste texture price and packaging.,disappointed in this first time honey purchase,0.0,2012-08-16,neutral,0.6465,"['honey purchase', 'usable honey', 'cans honey', 'brand honey', 'ambrosia honey']"
B0016BS30G,A13989MTPASFGN,3,neutral,i am a big fan of krusteaz muffin mixes i usually bake several dozen once a month or so oat bran and fatfree banana are my favorites then freeze them and have a couple for breakfast every morning i nuke them on high for about 10 seconds each and they are ready. i had never tried this kind before as its not one my local grocery stores carry so i bought a case from amazon. the first time i baked them they smelled amazing in the oven and i was looking forward to trying them. unfortunately i was disappointed by the taste they were just very very very bland. they tasted to me somewhat like vanilla muffins i cant taste anything like almonds in them but actually they didnt have much of a taste at all.with my second box i added frozen mixed berries blueberries strawberries blackberries raspberries to the mix i think about a cup or cup and a half of the berries no need to defrost them first. this improved the taste quite a bit so i think this muffin mix just needs something added.i will continue to add fruit maybe nuts too at some point to the 10 boxes i have left but i doubt that i will order any more. i really wanted to like these and am surprised no one else mentioned how bland they are. maybe its just me.,not bad but rather bland i added berries,0.0,2011-03-06,positive,0.9531,"['muffin mixes', 'muffin mix', 'vanilla muffins', 'muffins taste', 'krusteaz muffin']"
B000UZMJZO,A2V71J7J3DTB5B,1,negative,this tea carries the flavor one would expect from the smell terrible. it invigorates like a puncture wound and the only revival is that after drinking you discover that you are still alive.well one tea bag was enough for me. my motherinlaw said oh that smells kind of like wine. okay kind of like wine with a hint of rot and a moldy aftertaste. if she likes it she can have the whole box.,if i could give a rating under onestar...,0.67,2007-11-27,positive,0.4363,"['alive tea', 'tea carries', 'tea bag', 'tea', 'smell terrible']"
B001EO7IBU,ANOK1TYNGVD12,1,negative,wasnt thrilled with this product. i love the taste of truffles but this lacked any truffle flavor and had more of an oily taste. will not order this again.,truffle cream,1.0,2012-02-06,negative,0.9219,"['truffle flavor', 'taste truffles', 'truffles', 'truffles lacked', 'truffle']"
B00016LA8Y,A1YCRX6QBEGD21,3,neutral,i have tried the beef and chicken flavors. both were very good. this one tastes more like a tinny fish stock. not bad mind you but doesnt taste much like lobster and if eaten as a plain broth not good at all.highly recommend the chicken and beef but i doubt ill buy the lobster again.,so so product.,0.0,2012-04-14,negative,0.4986,"['chicken flavors', 'flavors good', 'tried beef', 'flavors', 'chicken beef']"
B000O160KE,A2VZ5HU86HFRXC,5,positive,excellent product for anyone concerned about blood sugar issues. transaction was fast and without a problem.,easy as pie!,0.57,2008-07-26,positive,0.914,"['blood sugar', 'sugar issues', 'sugar', 'product concerned', 'excellent product']"
B0000DID5R,ABMUKNMMLXM66,5,positive,definitely hot very flavorful. if youre able to handle the taste of habaneros and enjoy that heat this is for you.,very flavorful,1.0,2011-05-22,positive,0.9641,"['taste habaneros', 'hot flavorful', 'habaneros enjoy', 'habaneros', 'definitely hot']"
B001EO5YDO,AAKZUI4ITUZBJ,5,positive,previously purchased larger quantity from tbfc for my use they were good. i put them in oatmeal and use in baking but the berries in these smaller size tubs were larger and softer better for just snacking!,great product,0.0,2012-08-14,positive,0.9196,"['baking berries', 'berries smaller', 'berries', 'tubs larger', 'oatmeal use']"
B001HXLSUU,APK0MV5VFOX7A,2,negative,the good if you want to make a gluten free cake then this pancake mix would be a good base. also my gluten intollerant girlfriend said it has a nicer texture than other gluten free pancake mixes she has used.the bad surpringly sweet tastes very much like yellow cake from the dextrose used to sweeten it. personally i can handle gluten. but i have a problem with eating too much sugar. so we had it with just a little pumpkin butter and marjarine.she liked it enough to eat 3 small 4 inch pancakes. i had 2 then had to stop eating it as i could tell i was getting way too much sweetener in my breakfast and my stomach wouldve been upset if i kept eating it. id say if you really like sweets youll like it. and if you really want cake for breakfast this is the one for you. if like me too much sugar hurts your stomach maybe look at another product.,nice texture but too sweet,0.0,2011-11-20,positive,0.8588,"['make gluten', 'base gluten', 'gluten intollerant', 'gluten free', 'cake dextrose']"
B004TT0012,A2EQNIBODO3ZOP,1,negative,taro chips are great if prepared properly but these are not. i really dont think anybody tasted these chips after they were made. i like weird things but these were too weird even for me. last night i saw a woman on tv from detroit who was addicted to eating drywall. if she happens to see this i would like to suggest that she start eating these chips because they are just like eating drywall. with these chips she could satisfy her cravings without harming herself!,too weird even for me,1.0,2011-07-20,negative,0.808,"['taro chips', 'eating chips', 'drywall chips', 'tasted chips', 'chips like']"
B000B85NEY,A45KI25E59TWO,5,positive,i was recently in st. barths in a gourmet food store and needed mayonnaise. all they had was the delouis fils so not wanting to make a stop at the local supermarket i decided to give it a try. before adding it to my tuna i took a taste. it was so good i almost forgot the tuna and just ate it straight from the jar. imagine my surprise to find it available through amazon!,just give me a spoon!,0.78,2006-01-30,positive,0.7321,"['mayonnaise delouis', 'needed mayonnaise', 'mayonnaise', 'adding tuna', 'tuna just']"
B002ANCDMS,A1OF2Q2BQQEGRV,5,positive,thank you. i am very pleased. quality cat food. good for male cats high water content.some other brands on amazon are made abroad then distributed by us. company. the b.f.f product readsmade in massachusetts. glad there is taurine in it. first ingredient tuna then water for processingalso included potato starch. the potato starch may not be for all cats. i am not vetrinarian. i have always fed my cat dry and wet from premium companies. this was my first time finding a brand for him on amazon. for the price and convenience i am ordering again... but mostly because my cat loves it. thank you.,tuna taurine my cat loves it,1.0,2010-12-28,positive,0.9392,"['cat food', 'quality cat', 'starch cats', 'vetrinarian fed', 'cats vetrinarian']"
B005T64YYS,A3B53Y1KS1NCUY,5,positive,i ordered the 6paxk so i would be able to play around with the flavors. i figured i probably would not like the eggnog or the chai but i was wrong. okay so the chai wont be my favorite but i know my friends will like it. whats great about the amoretti 6pack is each bottle comes with its own pump. they are pretty concentrated so you wont need but half a pump per cup of coffee or whatever you use it for. the customer service is awesome i received my package 2day !!! i had ordered the peppermint along with my 6 pack but instead received a hazelnut. i contacted customer service and they responded very quickly and were extremely helpful in correcting the problem !! shout out to paul for your help. !!! oh and before i forget each flavor is true to what its suppose to be and not a flavored sugar syrup !! you will be happy that you ordered this !!!,love it !!!,1.0,2012-10-08,positive,0.5438,"['peppermint pack', 'amoretti 6pack', 'hazelnut', 'ordered peppermint', '6pack bottle']"
B000K9X17A,A3VXOIY2NLMFPS,3,neutral,i know its probably my fault for ordering chocolate in the middle of summer but i thought they would at least pack it dry ice our a cold pack of some kind. by the time i got it i got 48 pieces of melted balls of chocolate. it was still yummy but messy as all get out.,too hot for chocolate,0.0,2012-09-02,negative,0.7056,"['ordering chocolate', 'balls chocolate', 'chocolate', 'dry ice', 'pack dry']"
B002DHNIBG,A2SZWFJX0783BF,5,positive,prosgreat mocha taste that doesnt overpower other flavors.lots of dark chocolate chips to satisfy chocolate cravings.one bar is very filling and satisfying.lots of protein and fiber.made with whole grains.contains no high fructose corn syrup or artificial ingredients.very little sugar.contains whole or nearly whole almonds versus little pieces.consmore expensive than some other granola bars but very much worth it.overallid recommend these bars to anyone who enjoys the flavor of mocha. i love these they taste oh so good.,mocha heaven,0.9,2010-02-17,positive,0.9609,"['mocha taste', 'flavor mocha', 'prosgreat mocha', 'granola bars', 'chocolate cravings']"
B003YEZ22A,A1T2LZ05M30A92,4,positive,this gets me about as close to authentic indian food as i can get at home. maybe a little too much cinnamon in it but makes a fantastic chicken tikka masala!,great for masala,0.0,2012-07-21,positive,0.9206,"['indian food', 'chicken tikka', 'authentic indian', 'tikka masala', 'masala']"
B002INDU22,A3VUILYH6NI4WP,1,negative,this product does not work. i tried it and nothing i ate after tasted any different. i dont recommend it for anyone.,doesnt work,0.0,2012-03-15,negative,0.944,"['tried ate', 'ate tasted', 'does work', 'tasted different', 'tasted']"
B0014RK2F6,A2IWDZU5YR6MXP,3,neutral,i was really mad when i got this because the jar is tiny. i mean really tiny and it says 14 servings on the jar. there was no way this was worth the 7 i paid for it but it wasnt worth sending back.grudgingly i opened it and sprinkled a little in my water. i hate water so i need something to help. this was suprisingly good. i didnt measure just dumped a little in to take the water taste away. i always drink with a straw so i had no problems with settling which i think it would do.i would get this again but its way too expensive as others have noted. i just saw some liquid stevia drops so im going to try them when i finish this.i have just a jar of stevia from stevita and it was 1 lb and cost less than this although it has a bitter aftertaste. i dont know why this is so expensive. give me more for my money please.,not bad but way too expensive.,0.6,2011-06-17,negative,0.7489,"['liquid stevia', 'stevia drops', 'stevia', 'stevia stevita', 'jar stevia']"
B000E18CXM,A2654FDZUIBUYG,4,positive,i got these for convenience and because it has no msg. i found after following the directions the noodles werent done enough for my taste. i added 14 cup of water 2 t of olive oil and a tablespoon of tahini. i then cooked it on high in my 600watt microwave for 2 more minutes all the water absorbed and it was just right. i think next time i wont use quite all the sauce as it seemed a little overpowering.i thought it made a nice full serving for lunch or a quick snack. with the amendments this is a product i will buy again. i like the fact that the packaging is all biodegradable.,a bit dry,0.0,2010-12-11,negative,0.502,"['noodles', 'directions noodles', 'noodles werent', 'packaging biodegradable', 'biodegradable']"
B0007A0AQW,A2ONQB6UPXHN1V,1,negative,i originally bought the zukes treats for cats on amazon.com. it arrived in a decent amount of time i didnt expect it to be quick since i used the free shipping. my cat thought they were just okay and would eat them if i put them in front of her but not come running as she does for her other treats. so i would leave them out for her in her dish and they would get hard real quick. after maybe eating 20 of the little pieces total she stopped eating them altogether.then i went to petco after adopting a puppy and petco convinced me they would be perfect for training so i got the ones for dogs. i thought maybe the shipping made them stale and petco assured me the ones for dogs were of better quality. unfortunately this was not the case my dog who eats shoes and anythhing else thats on the floor does not want to eat these. i mean they are okay but barely okay. when i take her on walks and use them to redirect her attention and they are hard by the time we get home from our walk and she will spit out over half of them on the sidewalk. so if your pet likes hard food then they might like them and they are real ingredients but if your pet is like mine they wont touch them. i now have two barely opened packages of this stuff that just sits under my cupboard.,would be okay if they didnt get hard after 5 minutes,0.67,2011-10-24,neutral,0.6867,"['zukes treats', 'does treats', 'treats cats', 'dog eats', 'treats']"
B001HTE5L8,A2616XX5I5AUFB,3,neutral,cans came super dented and messed up but i didnt care about that. the tea tastes like water and sweet n low with raspberry syrup. cheap and a decent drink to give guests you dont need to impress but over all not even worth the 1 per can.,very meh,1.0,2011-10-12,negative,0.8916,"['cans came', 'cans', 'tea tastes', 'tea', 'raspberry syrup']"
B001EO5JUC,A3CG0X8DOF08KF,5,positive,alpen cereal original 14ounce boxes pack of 6we have been eating alpen for more than 20 years. it is hearty and delicious. it is difficult to find in grocery stores and we were ecstatic to find it available at amazon.,best cereal on the market,0.0,2009-06-11,positive,0.9843,"['alpen cereal', 'eating alpen', 'alpen', 'alpen 20', 'cereal original']"
B0008JGWNW,A2QKU2YYO6BWSY,5,positive,this is the smoosthest blend of tea that i can remember drinking. i have been a tea drinker for about 30 years. we got a 10 pack in a gift basket for christmas from my son and his wife. i am ordering more and it is not even noon christmas day !!remember drink responsibly hope you had a merry christmas,christmas gift got me hooked,1.0,2005-12-25,positive,0.944,"['tea drinker', 'blend tea', 'tea', 'drinking tea', 'tea remember']"
B001GVISU6,A2MDPXIBQD9H37,3,neutral,this is definetely not the colombian produced milo i grew up with. it varies in flavor from country to country of origin. not bad but not the same,where is the colombian milo?,0.0,2012-01-29,negative,0.7453,"['produced milo', 'colombian produced', 'varies flavor', 'milo', 'milo grew']"
B001E1ZKPO,A18SNZN6Z16NCV,5,positive,i lost 80 pounds in 8 months and i could not have done it without k2o! its the perfect pickmeup to get over that 300pm slump between lunch and supper. i first learned about this product from my gastroenterologist who allowed me to have the tropical flavor when i was on liquids preparatory to a colonoscopy. now my household is never without it and i carry the stick shaped pouches in my purse fits great into the mouth of a bottle of water just shake you have an instant snack. i also keep it in my car along with bottles of water. its better ice cold but its not bad at room temperature and can get you over an unexpected slump.,musthave for dieters!,1.0,2010-01-09,positive,0.938,"['months k2o', 'k2o perfect', 'k2o', 'slump lunch', 'tropical flavor']"
B003E50WAQ,A2LKIR2BV7757B,5,positive,we are originally from michigan and had the pleasure of drinking a cup of michigan cherry coffee. ive had my share of coffee...this michigan cherry is the best ive tasted!,this is great coffee!,0.0,2011-11-30,positive,0.9792,"['coffee michigan', 'michigan cherry', 'michigan pleasure', 'cherry coffee', 'originally michigan']"
B002ULFSXQ,A16WPA6JV83YXT,5,positive,these are great straight out of the bag for a snack that is fresh salty and crunchy. or you can use them to top salads or add to trail mix or granola bars. my kids love them for a snack and i love not having to shell them!,fresh whole kernels to satisfy cravings,0.0,2012-09-21,positive,0.9735,"['bag snack', 'snack fresh', 'snack', 'salty crunchy', 'love snack']"
B000FFLHSY,AC8UZCKIXWYD8,5,positive,i bought two bags of these so i could get free shipping. i am glad i did because they are great! i have been eating them everyday and would buy this exact kind again! i am hooked. i use the goji berries with fresh ginger ground up in water as an antiinflammatory and they work. i have a lot of inflammation and drinking this goji drink keeps it down. i have to drink this drink throughout the day everyday as prescribed by my accupuncturist doctor.,goji berries are fresh and reliable free shipping too!,1.0,2010-03-14,positive,0.9802,"['goji berries', 'drinking goji', 'goji drink', 'fresh ginger', 'use goji']"
B002R89LOE,A82XDGRKGHSFP,5,positive,these are really good when you want a really chocolatey cookie but dont want a lot of sugar. even my husband loves them.,so yummy,0.0,2010-05-29,positive,0.9681,"['chocolatey cookie', 'really chocolatey', 'sugar', 'lot sugar', 'cookie']"
B00638DJXI,AEFAEVYIR3OBO,5,positive,though i didnt buy this from amazon got it from costco it is a great snack. 14 c is 130 calories. good in greek yogurt on salads. a nice blend without all the processed highsugar junk. i will purchase again.,great snack item,1.0,2012-04-06,positive,0.9467,"['calories good', 'snack 14', 'calories', '130 calories', 'great snack']"
B004OXJX5W,A1N7NAUUIWXJVS,4,positive,great if you are on a grainfree sweetenerfree fruitfree diet. i can use some unusual sweeteners like yacon syrup so i sweeten it with that. or i just have it plain with almond milk or some such. plus its organic! flavor is okay pretty bland. cinnamon is always better with a sweetener. one thing i like about it is its crunchy! i have eaten at least six bags of it and i am buying more.,great for special diets,0.0,2011-12-21,positive,0.9365,"['grainfree sweetenerfree', 'better sweetener', 'sweeteners like', 'sweetenerfree fruitfree', 'sweetenerfree']"
B0015YSKRA,A1YLTHDYJ30ZTF,4,positive,tea is 10 3.99 ground shipping directly from republics website just saying....this tea is fantastic however i add a little mango juice to most green teas i brew....,tea cheaper when ordered directly from republic,0.0,2012-09-04,positive,0.9683,"['tea 10', 'teas brew', 'tea fantastic', 'tea', 'green teas']"
B003EML8PM,A3BJOYZ96E9LQA,1,negative,these pork rinds by lowerys suck.i have tried to leave a review but it appears that amazon.com has their heads as far up their aes as lowerys. i dont expect to see this posted.,dont waste your money. i used to by oh boy oberto pork rinds several years ago and they were very good.,0.0,2012-09-07,negative,0.9524,"['aes lowerys', 'pork rinds', 'lowerys suck', 'lowerys', 'rinds lowerys']"
B000Q555EK,AJ59VMEWJN64K,4,positive,this is good hot chocolate in generalbut is different tasting that u will expect compared to hersheys or swiss miss. so like coffee u may have to add a dash of something else like a dollop of cream or marshmallow or touch of milk.,greatbut requires goodies like coffee,0.75,2007-01-16,positive,0.7226,"['hot chocolate', 'chocolate', 'compared hersheys', 'hersheys swiss', 'chocolate generalbut']"
B000Q75336,AYJAI24K10JQ4,4,positive,funny how this product seems so polarizing. i dislike fig newtons but love these bars truefruit sweetness and gooey density. some bars do stick together. the filling is by no means hard to chew or gigantic though as some reviewers have oddly implied. if freshness was ever a problem it may have been corrected the shipment i got was several months before the expiration date.my only qualm though naturally sweetened each piece contains 8g sugar. the serving size of 2 bars is more filling than youd expect but if eaten as a quick breakfast or even lasting snack youd need at least 4 for 32g sugar. natural or not thats too much sugar.,addictive beware of sugar.,1.0,2012-02-01,neutral,0.4206,"['sugar serving', '32g sugar', 'lasting snack', '8g sugar', 'sugar']"
B000FELX2U,A2LS0NQFHPKFC5,1,negative,this has been my number one all time favorite candy for years but i wont be buying it again. theyve changed the formulation and its no longer any good. im sure the change was dollar motivated and guess what they wont be getting any more of my dollars.,wont be buying again,1.0,2011-08-14,negative,0.8902,"['candy', 'favorite candy', 'candy years', 'dollar motivated', 'change dollar']"
B000930EOK,A5L1DFVIC7C22,5,positive,i like this because it tastes like drinking green iced tea. it has a great taste and is not super sweet. i find it refreshing and cleansing of the palate. unlike the other person i am not addicted but am satisfied with one piece and that is what is great about so many asian candies. if you like green tea i think you will like these. i drink unsweatened tea all the time and this was like drinking it. nice refreshing candy. individually wrapped like many japanese candies and that makes it easy to eat over time.,super great candy for adults,1.0,2006-11-12,positive,0.9593,"['green tea', 'iced tea', 'tea great', 'japanese candies', 'asian candies']"
B005LUWRV4,A1M7W7XGIIMMK6,1,negative,this product has totally fallen apart over the past year it no longer comes out of the bottle in drops. it squirts out like mustard. it has all the sweetening power of water. complete waste of money. used almost all of one whole bottle to sweeten one cup of coffee and still had to add a splenda packet besides. throwing out remaing bottles. dont waste your money,absolute junk. waste of money,0.12,2011-12-25,negative,0.9304,"['bottle sweeten', 'bottle drops', 'mustard sweetening', 'drops squirts', 'splenda']"
B000LT0SK2,A17ZA4QNCER48S,2,negative,this product is not worth the price. flavor is gone within a few minutes.,spry gum,0.0,2007-03-08,negative,0.9424,"['price flavor', 'flavor gone', 'flavor', 'product worth', 'worth price']"
B00305L330,A39V7VQL9ZWX3E,5,positive,this is seriously the best tasting protein drink i have had hands down and i have tried a lot of them. i cant recommend it enough. its got a very nice strong coffee flavor if its too strong for you just add more water or milk and gives a nice little caffeine punch great alternative to the vending machine for the afternoon blahs. the blender bottle makes it perfectly. having tried a single serve sample i am now buying two canisters...one to keep at home and one to keep in my desk at work.,freakin awesome.,0.0,2009-12-27,positive,0.9773,"['protein drink', 'tasting protein', 'best tasting', 'coffee flavor', 'strong coffee']"
B003ZWV5Z4,A111AG3BMMHJVD,5,positive,toast 12 english muffin smear with bacon jam skillet bacon jam bacon spread 7 0z. 3 jar pack cover with a thick slice of heirloom tomato in season salt pepper to taste. a quick mouthwateringly delicious breakfast! after the tomato season i plan to experiment with lightly grilled supermarket tomatoes but havent tried this yet.,super breakfast treat...,0.0,2012-10-04,positive,0.8715,"['jam bacon', 'bacon jam', 'smear bacon', 'breakfast tomato', 'bacon spread']"
B004AJTF8A,A2B7M9XPXCTOL3,5,positive,honey stingers are the best for long bike rides50 miles or more. orange blossom is one of my favorite flavors.,honey stingers,1.0,2011-10-29,positive,0.9876,"['honey stingers', 'stingers best', 'orange blossom', 'stingers', 'favorite flavors']"
B003UOX5LE,A3S42MP1IFAY9E,5,positive,weve been using greenies pretty much since sadie was a kitty shes about 3 now. she recognizes the word greenies and no matter how quietly i open the bag she can hear it from anywhere in the house even when shes sleeping a handy trick when i need to locate her. we switched to canned food about a year ago so the liberal use of dental treats has become a necessity.i urge all my fellow cat lovers to read up on the health problems associated with dry cat food. i cant pitch another web site here but urge folks to go online and look up info on switching from dry to canned. cats really do live longer on wet food diets.,greenies rock,0.0,2012-02-20,neutral,0.4939,"['cat food', 'canned cats', 'dry cat', 'wet food', 'food diets']"
B004TPKAN4,ARARUVZ8RUF5T,4,positive,ive long been a fan of newmans own organics and these cookies did not disappoint. in a word they are delicious. they have just enough sweetness and are a perfect snack. these are also suitable for vegans. one caution there is a fair amount of sugar per serving. granted the sugar is organic cane sugar but it is still sugar nonetheless. while these arent health food they certainly are better than some of the other cookies on the market and fine for an occasional treat.,yummy!,0.0,2011-11-07,positive,0.9738,"['organics cookies', 'newmans organics', 'sugar organic', 'suitable vegans', 'sugar serving']"
B002JANPDI,A18R7W9YOUPWA9,1,negative,like others i found the effect really weak with these even with two tablets per person. it was the same for everyone who tried them. ive used both the real fruit and the pure miraculin granules from the uk both work much better. the fruit is great but expensive so youre probably best off trying miraculin rather than miracle fruit tablets.,tablets suck look for pure miraculin,0.8,2010-01-26,negative,0.5026,"['fruit tablets', 'miracle fruit', 'miraculin granules', 'weak tablets', 'miraculin miracle']"
B0049D7ICM,ACF7LD7LMWW7R,5,positive,wow what a fantastic rice. no need to go back to anything else. as foodies who cook at home alot but always in a hurry with three kids this is just to simply wonderful. we prepare this rice using a basic rice steamer 1 cup rice to 2 cups water or stock no seasoning needed!this rice is amazingly aromatic sensual and heady. the texture is soft not mush or too sticky. you will want to fluff it nuzzle it and just sigh with pleasure. it even keeps well in the frig and reheats nicely. i never thought rice would excite me but i am in love. this rice is so easy to prepare. if you dont have a rice steamer yet buy one. for something that seems so boring to add to a meal all i can say is awesome!,i am in love! excite me! yummmmm,0.0,2012-08-29,positive,0.9534,"['rice amazingly', 'prepare rice', 'rice steamer', 'fantastic rice', 'basic rice']"
B000JUK4OS,A1O8LBX4PB9H7P,5,positive,loved this.got it for a giftbut i tried some too.really gives you a decent sample of some space ice cream.i really enjoyed thisand will order more in the future!!!!!,love this!!!!!!!!,1.0,2010-12-29,positive,0.9871,"['ice cream', 'space ice', 'cream really', 'ice', 'cream']"
B000UBD88A,A39PV1UH2JNZN5,5,positive,excellent product price ease of ordering and speed of delivery super saver shipping. ive ordered this many times and will continue to do so.,excellent!!!,0.0,2009-12-11,positive,0.9771,"['saver shipping', 'delivery super', 'super saver', 'speed delivery', 'excellent product']"
B002IEZJMA,A2WY52YD5GAEIB,3,neutral,if you like iced coffee you will probably prefer to continue drinking your favorite iced brand. while i found this a bit too strong it does have a better less bitter flavor than most canned coffees and the metallic taste i often notice in canned coffees is very light here. for the money i would not purchase it in this manner. its rather expensive for the small sized cans. for someone who just likes an occassional iced coffee treat at home it may be a good choice.,a bit too strong for me but tastier than most canned coffees,0.25,2012-06-11,positive,0.6585,"['iced coffee', 'canned coffees', 'iced brand', 'favorite iced', 'flavor canned']"
B000REI2X6,A11Q38IQC5CTZX,2,negative,i ordered 3 belly flop bags about 2 months ago and all i received were 3 bags that contained the same 45 flavors two of which i hated black licorice and coconut. i was really disappointed! you say that you promise youll give an excellent variety of mixes if we order more than one bag but that definitely was not the case for me.,only 45 flavors,0.67,2007-05-31,negative,0.9166,"['45 flavors', 'mixes order', 'order bag', 'received bags', 'bags contained']"
B00823T1K2,A3JLOIXFM75QNV,3,neutral,for over 28 plus shipping for 24 cans you would think this cat food would be something special. alas upon opening the can and peering inside it looked just like any other cat food. smelled like it too. i plopped it into my cats bowl and she ate it a little. i had a feeling she wouldnt care for this. she loves fancy feast and only then the grilled variety kind. she doesnt care for the standard mushylooking food at all. same case here. now perhaps this food is healthier than somei guess but none of that matters if your cat refuses to eat it. cats are picky and eat only what they like. from what i could tell my cat didnt care for this and i wasnt too impressed either. like i said for the price i expected something betterlooking. thankfully i was able to test this product out freeofcharge or else i would never have paid for it. if your cat likes regular mushy cat food they may like this but if your cat like mine usually prefers something more flaky or grilled in texture i would say skip this.,cat did not care for this.,0.0,2012-09-26,negative,0.5564,"['cat food', 'cat likes', 'eat cats', 'mushylooking food', 'cat refuses']"
B0012C4X3K,A6HBUE7Y1I4N9,5,positive,if i have one of these and a juice box in my purse my two year old prefers the almond milk. its a staple in his diet. yum!,my two year old loves!,0.0,2012-05-03,positive,0.9295,"['almond milk', 'prefers almond', 'almond', 'milk', 'milk staple']"
