product_id,user_id,rating,sentiment_label,text,summary,helpfulness_ratio,date,ai_sentiment,ai_sentiment_score,topic_id,topic_name
B000KL57E8,A2NPMFYIJ1J7XS,1,negative,i have never posted a review before but because i am such an animal lover i couldnt help but warn any pet owners thinking of giving these treats to your babies. i was told these treats texas toothpicks are safer and healthier alternative to rawhide for dogs of all ages and sizes. my beloved dachshund tele began vomitting blood this past friday. i rushed her to the vet and they immediately took her for xrays as they assumed she must have ingested something dangerous. there was a huge pointed and jagged bone fragment lodged in her upper abdomen. they feared that the bloody vomit might be due to the stomach being punctured so they needed to do emergency surgery to remove it before it did puncture the stomach or worse. it was also clear by the size and shape that she would not be able to pass it naturally and safely even if it wasnt lodged. luckily tele is recovering so far but it has been hell for me and her of course especially considering i as a loving parent had given her this treat. so after 2000 in medical costs the fear of almost losing my beloved tele and 1014 days of recovery for her i urge you to reconsider texas toothpicks for your pets!i have seen at least one other posting about this concern with bone fragments and their small breed dog. i wish id seen it beforehand so hopefully my posting will help.,please be aware emergency stomach surgery was needed,0.98,2011-01-18,neutral,0.5321,3,3_food_dog_dogs_loves
B001BDDTB2,A1MKS4PE04FC3Q,3,neutral,the cans are tiny and filled mostly with water so be very very careful upon opening. the force needed to bend the lid up is just enough to send the chicken pot pie concoction spraying onto everything in vicinity leaving a puddle with some carrots in it for your cat.my cat doesnt much care for the carrots. or for the lumps of wheat glutenish chickenfood 35 per can. this is more of a soup course or an aftersupper tea. seriously this barely passes for food and in no way requires so much packaging.the sesame chicken however has earned a spot on my cats and on all of his outdoor pals favorites list. the sauce is just viscous enough for genteel lapping and the julienned meat a considerable presence. plus no carrots. this cat foods presentation qualities place it right up in my own top three if you ever indulge the predawnfeeding cry you may grow to love this stuff too. feeding can be done halfasleep and onehanded give the can a shake pop the top off and upend it into a tiny cat bowl.thats it. the interior walls of the can are very smooth they may be plastic coated so check your recycling outfits guidelines and then discount my next point so smooth that the gooey stuff pours right out. no rinsing needed. the odor is quite inoffensive. but if your cat begs to eat it outside watch out if the neighborcats smell it theres gonna be a rumble.at 4pack retail or 1 for three weensy ounces of liquidplussomebits i canot recommend the signture chicken pot pie. if the brand ever markets the sesame chicken solo however and promotional discounts are offered id definitely stock up.,sesame awesome and chicken pot water,1.0,2008-12-09,negative,0.6199,-1,-1_product_like_good_taste
B005Y111BW,AO4WE0U9SB5T7,3,neutral,i bought these as a gold box lightning deal and got the case for 26 bucks. they are okay...kind of like a chewier 3 muskateers bar. would not buy again but we will eat them. as far as i could tell there are no actual almonds in there.,um...okay,0.0,2012-08-29,positive,0.4833,1,1_chocolate_cookies_good_like
B0009F3QKW,A3V7VC5BJ6543M,5,positive,like i said i drink it 3 times a day. and i got many others addicted to this tea hehe. actually im gonna have some right now. laterz!,this is the best tea in the world i drink it3 times a day!,0.25,2010-03-18,positive,0.8378,0,0_tea_drink_like_taste
B001E6GFZI,A27DAVKQGWKV5M,4,positive,in fiber cereals it is one of the best overall tasting cereals our family ever had. it has one of the highest sources of fiber per calorie consumed. we sometimes blend and the quantity becomes very small and easy to eat.,highest sources of fiber and easy to eat.,0.0,2012-10-11,positive,0.977,1,1_chocolate_cookies_good_like
B001KUUNHE,AMKAVQC71YUTA,1,negative,neither of my seafood loving cats liked this at all. it looked very dry and both my cats love the juices to be plentiful in their half of one can of wet food a day. both cats are crazy crazy crazy for an occasional real tuna treat so i thougt this would be a sure thing. two weeks after i got it i brought home two 12 week old kittens i decided to adopt and they gave it a sniff and walked away. not even my neighbor who i gave it to for feeding strays could get it eaten. this leads me to believe it wasnt a good batch but the date was fine 2013 and the end of it too. disappointing for me since i had been looking for a cat food that was tuna and good for the cats but this isnt it.,my cats turned their nose up,0.0,2012-10-24,negative,0.6982,3,3_food_dog_dogs_loves
B001Q9EFW8,AZNUHQSHZHSUE,3,neutral,i gave a hartz to my dog and he ate part of it and stopped. then i gave him the other brand and he ate it up. so my dog only will eat this if theres nothing else around. its hard to write a review since its up to the dog whether he likes it or dislikes it. each dog is different on what they feel is good so i didnt get to the point to see if it helped his teeth or not.,my dog likes the other brand better.,0.0,2009-06-30,neutral,0.5488,3,3_food_dog_dogs_loves
B004JRO1S2,A2ALX5U55NTGTL,4,positive,this was better than i thought it would be... i didnt use this on a taco but i used it on a pastrami sandwich and it gave my sandwich a unique taste. ever since then ive been putting it on my turkey sandwiches which is good too. so dont think this sauce can only be used the tacos. use your imagination and try it with other food and see how you like it.,i used it on a sandwich,0.0,2011-08-15,positive,0.939,2,2_sauce_salt_like_rice
B0017M5V9A,A1ECBHT2A7TURC,1,negative,did not see much for results from this product. i put one of these and a fly strip in the same room. i got dozens of moths stuck in the fly strip and only one in this moth alert trap. so the fly strip gave me much more of an alert than this moth trap.i put another trap in an area that had some yarn and where we have seen moths occasionally. it caught zero after being there for weeks. so the product was not a good match for me. maybe our moths are more picky than wherever this gets manufactured.,underwhelmed,0.0,2011-07-23,negative,0.8142,7,7_tree_catch_dead_caught
B002AQ0OS0,A397N1P2I3UO6F,5,positive,i found my brew! i love this coffee. i tried a number of different coffees and found this one to be the smoothest richest and most full bodied. of mention too i no longer have to use creamer! a big plus for me. this means i get to drink more coffee without the stomach upset.,my favorite!,1.0,2010-12-28,positive,0.9785,0,0_tea_drink_like_taste
B0000DK4ZR,A11DBGXMHMFSFE,5,positive,these are delicious! they taste great in cookies cereal and of course hot cocoa!,nom nom nom,0.0,2010-07-10,positive,0.9888,-1,-1_product_like_good_taste
B000KL3IE4,A31GQW7QBCCPW7,4,positive,this trap works!!! setting the trap is a little difficult for some. we trapped over 16 gophers on our ranch in one month over weekends. i have 2 of these traps and the wife just loves to catch these things that eat her flowers. the gophers sure mess up our pastureland. the trap does work and you can be very successful with it. we catch 9 out 10 every time we set them. good luck with your trapping you will not go wrong in your selection. i am going to purchase more to catch more.........,cactuscowboy,1.0,2010-04-11,positive,0.5555,7,7_tree_catch_dead_caught
B000H6JO1S,A1GVYGO2WK69PW,5,positive,now you can tell these taste different but they are really good. i was having a problem cutting back with eating diet along with my weight training and sprint workouts. mainly due to my live in girlfriend that is a cookie monster. so she has all kinds of goodies laying around the house. when i got stressed had a bad day or just had a sweet tooth i would dig in to her stuff. it really set me back. so i tried some of these.golden.good tasting and effective. i am about to order another pack soon.,great tasting protein cookies.,0.0,2011-08-14,positive,0.8237,-1,-1_product_like_good_taste
B002TMV3E4,A1BTG38XSGYLW3,3,neutral,like most melitta brews i found this one to be somewhat middle of the road. its certainly not undrinkable but its not the first one id reach for either. as many of the other reviewers mentioned i did find it nearly undrinkable when brewed in the quantity shown i think you have to at least double the amount you use to get a good cup so take that into consideration when figuring the value.im a little sensitive to caffeine and like to have a decaf on hand for drinking later in the day and i bought this primarily to use with my mr. coffee frappe maker mr. coffee bvmcfm1 20ounce frappe maker let me just put in a quick pitch for that i love it! i found the riviera sunset stood up well to all the milk flavoring and ice inherent in making a frappe again with a significant increase in the amount used.i would probably not purchase this coffee just because of my own views on coffee i look for birdfriendly fair trade brands and i find nothing to indicate that melitta makes any effort to meet these expectations. leaving aside these considerations though i think those who enjoy a somewhat light easydrinking brew would like this coffee.,its okay,0.0,2010-11-16,neutral,0.506,0,0_tea_drink_like_taste
B001D3PXZ0,A33YZNZIRA3H97,2,negative,i like some of the other flavors of extra fruit sensations gum but this watermelon flavor gum just tastes flat. flavor only lasts a couple of minutes much less than the other flavors.,not much flavor,1.0,2012-03-10,negative,0.7571,1,1_chocolate_cookies_good_like
B001HTR63C,A3LL8PH49PZUG7,5,positive,i eat this nearly every day on my toast or english muffin. it pairs well with goat cheese and chocolate. its divine when warmed and drizzled over ice cream.,heavenly!,1.0,2010-07-13,positive,0.9756,-1,-1_product_like_good_taste
B0001CXUHW,A3HBG9RKHUIZ72,5,positive,i bought this after i boughta bread machine from amazon as well.its much cheaper than yeast fromyour local store and works great.will buy again as needed.,safyeast great product,0.0,2011-08-30,positive,0.9569,1,1_chocolate_cookies_good_like
B0000GHNTU,A1RFPBSW9EKNZ4,5,positive,i found this stuff at my mexican market years ago. it has an awesome smoky flavor and a nice sweet finish. this is the next best thing to a can of chipotles in adobe and a lot easier to deal with when you need a little something in a recipe. i use it in all kinds of things to add depth of flavor soups roasts greens dressings mashed potatoes marinades bloody marys. i could go on for a long time but you get the idea. its not that spicy. thats what makes it so versatile.,big fan,0.0,2012-03-26,positive,0.9711,2,2_sauce_salt_like_rice
B00005C2M2,AE4O6T838P1P4,5,positive,astronaut ice cream...wow! who could not love this stuff...what a great stocking stuffer basket filler hostess gift selection paired perhaps with a bottle of wine! keep a few in your pocketbook for road trips to be removed when the crankiness begins. an out of the norm not run of the mill delightful old time favorite plus i love that it is not found on every supermarket shelf...keeps it all the more special!,the best ever,0.0,2012-10-21,positive,0.9814,-1,-1_product_like_good_taste
B000ER1DIM,ARMWDL7R5KDBO,5,positive,this is a very good snack that i feel great about offering my 10 month old. she can easily pick up the small pieces and definitely enjoys the apple cinnamon taste. my 5 year old loves them as well! i would definitely recommend these to anyone with small or larger kids.,great healthy snack,0.0,2011-07-26,positive,0.9887,6,6_baby_formula_organic_food
B0070Y8S08,A1C8P9Y973EG6J,5,positive,im a big coffee drinker but i dont like energy drinks because they make me sick to my stomach. my friend started using turbo snort and i was interested right away. the best thing is it gives me a mild boost that really helps focus and lasts a long time without making me edgy or sick. my boyfriend thought it was a little weak for him at first because he drinks red bull all day long but the other night he snorted about 10 squirts and he was up pretty much all night. now he uses it in between red bulls because he says it definitely helps him concentrate at work when hes tired. he does a lot of paperwork and his beloved red bull only makes him edgy so he cannot concentrate. turbo snort helps him do his paperwork so he uses it all day at work. its a great product.,really great for concentration love the 3 pack price,0.0,2012-06-28,positive,0.4208,0,0_tea_drink_like_taste
B000ALGNHI,ATK2ZR4G8IGRV,5,positive,my two kitty girls love this stuff. when i first got it they couldnt figure it out but the smell drew them in. when they started eating it they love it now. when i get the blue can down the two kitties come running and wait anxiously for their treat.,yummy stuffy per the kitties,0.0,2011-11-07,positive,0.9476,3,3_food_dog_dogs_loves
B004IMYBIS,AE3OFIO6Y6S5B,5,positive,we have a restaurant in town that has whole wheat pancakes that we love so weve tried every box mix that we could find to try and match theirs. the hodgson mill whole multi grain mix isnt quite the same but its as good or maybe better.,best whole wheat pancake mix out there,1.0,2012-02-12,positive,0.8521,1,1_chocolate_cookies_good_like
B000G1EO3W,A1317WMWD3QAVF,5,positive,first time i have had a lentil vegetable soup and i was pleasantly surprised. this soup is delicious and makes a good soup for warming yourself up after being out in the weather. will buy again.,delicious!!! very nice on cold winters day.,1.0,2011-02-16,positive,0.9868,2,2_sauce_salt_like_rice
B004KJIO0A,A2DIYQC8MNVYUB,5,positive,im really particular with what i feed my dogs. one of mine has a sensitive gi system and only eats salmonbased dog foods. i mix this canned food in with his dry food and he loves this. it is good quality and has chunks of fish and potato and green peas and carrots.,my dogs love it,0.0,2011-10-20,positive,0.8841,3,3_food_dog_dogs_loves
B003HB8D7Q,AGICQ6RU5LFDB,1,negative,steer clear of these pine nuts imported from china. they have been implicated as the cause of pine mouth a nasty bitter aftertaste that lasts for days or weeks after eating the nuts. everything you eat has a nasty bitter aftertaste. my spouse and i both suffered symptoms after eating from a bag of kirkland pine nuts. i though i was sick but a search of the internet made the connection.pine nuts imported from china like the kirkland brand may contain an inedible species p.armandii. here is a link to a scientific article on the topic from the journal of toxicology...,kirkland pine nuts from china give bitter pine mouth,0.84,2011-04-11,negative,0.8667,1,1_chocolate_cookies_good_like
B001181MXO,A2YXWMMZ6BK9F6,5,positive,these snacks are very addicting. i brought a bag with me to the er and openned it up to share with my family members. they all commented it was good. never got the bag back. plus the price is way cheaper than the grocery store even when theyre on sale!,very addicting!,1.0,2010-05-27,positive,0.9778,1,1_chocolate_cookies_good_like
B000EDM6BO,A2FC2L4FUDJO18,5,positive,great tasting healthy whole grain. i appreciate amazon providing it at such a great price.,teff,1.0,2010-07-25,positive,0.9873,-1,-1_product_like_good_taste
B001EQ5HUW,A2Z17MTBUIX657,5,positive,this powdered milk puts other nonfat powdered milk to shame. this stuff is delicious but im not sure of the nutrional content. im thinking of buying some from walmart but i hate paying the tax here at 8.75 in southern california. great stuff for the office as you dont have to worry about someone stealing the stuff from the fridge. its quite refreshing and way better than soda for you!make those bones strong!,way better than any powdered milk ive had thus far.,1.0,2009-10-20,positive,0.524,0,0_tea_drink_like_taste
B002OMV09W,A382HQJM1U7UGO,1,negative,if i would have read further i would not have ordered can with seed in it. should say seed in their title line not plant!,expensive for just a seed,0.57,2010-03-27,negative,0.8207,8,8_seeds_seed_kit_bought
B000084F1I,A38PREUL8X35KJ,5,positive,ive been buying diamond naturals dog food for over a year now because it doesnt contain any corn soy or wheat like so many other dog foods. i always try to find better deals on good dog food but diamond is by far the cheapest one. i usually get diamond naturals chicken formula 60 from my local pet food express for around 3840 but this is a couple bucks cheaper and ships for free saving me a trip to the store.,big fan of diamond dog food,1.0,2011-10-21,positive,0.6712,3,3_food_dog_dogs_loves
B001TNXSZG,AVTY5M74VA1BJ,5,positive,i drink this stuff all the time. it is a loose tea so if the particles bother you you may like a tea ball. i drink mine from a hallowed out gourd with a silver straw. it can have a srong grassy biter taste to someone who isnt used to it. i for one like the biter not so sweet taste.,my favorite tea,1.0,2011-12-24,neutral,0.6906,0,0_tea_drink_like_taste
B004YV80OE,A3K8AU6BAGN60E,2,negative,i had previously tried the velveeta ultimate cheeseburger and the velveeta zesty bbq chicken before with great results. unfortunately our luck ran out with the chicken and broccoli dinner kit. first as many others have pointed out. the broccoli is a freeze dried powdery substance but of course it would have to be in order to keep in a box and has the look of parsley flakes. there was no discernable broccoli taste in the finished product. im not particulary fond of orzo pasta but in this case i dont think another type of pasta would have changed anything with the taste but perhaps the texture would have been a little better. i used just a bit under 1 pound of chicken and i dont think the seasoning packet contained enough because the dish was quite bland. however there was plenty of the velveeta cheese sauce but as much as my kids and husband love it it was not enough to save this meal. also the look of the meal was very bland and had no visual appeal. as i stated with my reviews of the other velveeta skillets one box is not enough for the four members of my family who dont eat baby food. with the other meals i prepared two boxes of the meal but with this one i only prepared one and used it more as a side dish to a large salad and breadsticks. while i will continue to purchase the ultimate cheeseburger and zesty bbq meals i will not be purchasing any more of the chicken broccoli skillets.,not so good but it will keep you from starving.,0.0,2011-10-04,negative,0.431,2,2_sauce_salt_like_rice
B002ON7JOG,A3APIYL9DSOLCX,4,positive,i ordered the boysenberry shortbread cookies from here. and ive tried to raspberry from my local grocery store but they stopped carrying them. both were awesome. they are small so they make for a great light snack. the shortbread is perfect to me it isnt overly sweet or overly buttery. the only thing i wish knotts would change would be the amount of the fruit center. i know the cookie is small but i think if the fruit center were larger it would balance out the cookie nicer. plus without each cookie being individually wrapped the shortbread crumbles sticks right to the fruit center so it covers up the taste even more. to me that would make it perfect but as is id still highly recommend these to anyone.,another great product from knotts bf,0.0,2011-10-18,positive,0.9588,1,1_chocolate_cookies_good_like
B001KZ2T12,A1HM783CKNQLP5,5,positive,only dreams now cuz its so delicious and nutritious it wont rustle your jimmies. theres no need to even be upset not even with a flying lawnmower.,shhhh... no more tears,1.0,2012-07-01,positive,0.8695,8,8_seeds_seed_kit_bought
B0016BAB42,AHPRT1GFHPTJR,5,positive,im sold on acai berry and i love this product. i mix it with my yogart each morning along with a couple of cups of green tea and my day is off to a great start. i plan to order more products from this company. acai berry is great stuff. i feel great more energy and ive lost weight. unlike other products that claim these results i feel confident that it is safe. i have even offered it to my teenage girls.,love this product,0.64,2009-04-02,positive,0.9882,0,0_tea_drink_like_taste
B000ILMQIA,A2CYLWIY18B1D4,5,positive,kernel seasons does a great job with a multitude of options for popcorn seasoning and we like many of them. the ranch seasoning is out of this world and we have completely replaced our typical salt seasoning with this ranch flavor. i highly recommend popcorn lovers to try kernel seasons!,awesome seasoning!,1.0,2010-12-05,positive,0.9711,2,2_sauce_salt_like_rice
B000EFFTNO,A1XJRTQAF2D81E,3,neutral,its not too bad considering its microwaveable rice but the product is a tad too watery for my taste. its more of a stew than a bowl of rice. i would recommend buying one bowl at the grocery store before buying this box of twelve. all in all the product isnt bad and its a great deal.,not bad,0.0,2010-02-17,neutral,0.4121,-1,-1_product_like_good_taste
B000EIVM8C,A1WGVOVABHFDF3,3,neutral,i bought this product based on reviews that i read here on amazon. generally this method for buying products has proven beneficial for me. however this go around i was a bit disappointed not completely though. i had been looking for a tasty onthego replacement meal for breakfast as i usually do not have time to sit down and eat before i leave the house in the morning.the cookies arrived in their individually wrapped packages enveloped in a clear plastic wrap with a tie to seal them in. one morning i unwrapped one placed it on a paper plate and heated it up in the microwave for a good 20 seconds. the cookie came out warm to the touch. i wrapped it in a few napkins and took it with me to eat while in my car. the first bite left me feeling duped. it tasted less like a cookie and more like a slice of whole wheat bread. i was waiting for the double chocolate chunk real belgian chocolate taste to hit my buds but it never happened. i did manage to finish eating it and i have eaten over half of the initial twelve in the pack over the last few weeks. this is because i do not want to waste them they are healthy and i will bear with the fact that they do not taste great in my opinion.sufficed to say i was disappointed after reading glowing reviews. however i would not venture to say that these cookies are disgusting. they taste wholesome and healthy. they are filling and do give me a full feeling for around three hours. for those that are health conscious and are not picky about taste look no further. as for me a person who loves chocolate i would not purchase another batch of these cookies and will be looking for other breakfast alternatives.,healthy? yes. tasty? not so much...,0.67,2009-10-23,positive,0.722,-1,-1_product_like_good_taste
B000SWTKV0,AZ4T61QUJHA9E,5,positive,my first venture in to gourmet salt and im happy. i bought this and a salt grinder and there is a marked difference in the quality texture and overall taste of this and store bought salt. the one thing to point out is this is moist. i bought the kyocera grinder and it works great but have heard about other grinders not working so well due to the moisture. all in all i highly recommend this.,nice salt,1.0,2010-06-22,positive,0.9463,2,2_sauce_salt_like_rice
B000255ORM,A3EBLEMXQL9UTE,5,positive,i was given a gulf coast box turtle some years ago. i could not seem to get him to eat anything for a few weeks. i tried several types of food from fresh crickets and fish to special prepared dry food. he rejected it all.i bought a can of this and he went crazy for it! he ate an entire can in one sitting and now eats it as his staple. i sometimes mix it with dry food and vitamin powder and he still eats it up. there is a definite smell of bananas bit there is also corn and other veggies in it.if you have a finicky box turtle or are looking for a good food to fortify an exiting turtle diet this is a real option!,the only food my turtle will eat consistently,0.0,2011-05-14,neutral,0.4647,3,3_food_dog_dogs_loves
B001PNK8TO,A1KMI5JWZ8DHQB,5,positive,it seems like whenever i go to the grocery store most or all of the pop tarts they haveare the frosted type which are way too sweet for my taste. these unfrosted ones on the otherhand hit the spot. they are great for a quick breakfast on occasion or a quick snack at any time just pop them in the toaster and a couple minutes later you have one of the quickest easiestto prepare hot snacks known to mankind. oh what a tasty tart treat to set before the king or queen.,tasty tarts,1.0,2011-09-19,negative,0.4795,-1,-1_product_like_good_taste
B007JFMIWW,A2G9UDL72YUTT8,3,neutral,i found the cookie to look tasty though it appears a bit flat and smell good. it had a strong blueberry flavor though i found it too sweet which i guess shouldnt be surprising since the first two ingredients for the fruit filling are high fructose corn syrup and sugar. it is crunchy and youll need a napkin while eating it otherwise youll get crumbs everywhere.overall i liked it but didnt love it. if someone offered it to me id eat it but i dont see myself buying these cookies.,crunchy but a bit too sweet,0.0,2012-08-10,positive,0.7331,1,1_chocolate_cookies_good_like
B001E5E1W8,AX23G96J12TE8,5,positive,wonderful top quality white tea by awardwinning rishi teas. dont steep at too high of a temperature175 or 185 f maxand steep for 3 minutes. you can resteep leaves 2 or even 3 times. excellent fragrance taste.,wonderful white tea,1.0,2011-02-27,positive,0.968,0,0_tea_drink_like_taste
B005DDCKJ8,A2SM6QHCYK4N99,3,neutral,there is something about this protein bar that does not sit well with me. i think its the white chocolate. i know its not real white chocolate but it still doesnt appeal to me. i tried it on a whim while traveling and probably wont have it again. im more of a fan of the peanut butter variety. however my friend really enjoyed this one.,not the best,0.0,2011-03-24,negative,0.8463,1,1_chocolate_cookies_good_like
B000FL52IY,ABC43C7M2SRYF,1,negative,this coffee is not what i expected! i have had kona coffee before which was spectacular! i guess that is what i was looking for. but you will not find it here. this is a blend and that is probably why. i will never buy this again!,very harsh coffee,0.0,2012-10-08,negative,0.8875,0,0_tea_drink_like_taste
B0019QT66I,A1KZ7UQJPWQKWQ,5,positive,i take this every night and it does the trick. no more constipation. i just mix with water and drink. it doesnt taste that bad.,natural vitality,1.0,2010-03-20,positive,0.8458,0,0_tea_drink_like_taste
B000GG1OBC,A2Y87PCFTUVZD1,3,neutral,this peach tea was disappointing. the flavor is more spiced like a chai tea and really doesnt taste like peach at all. bigelows rasberry tea is fantastic but this is just odd.,weird peach flavor,0.0,2009-11-22,negative,0.905,0,0_tea_drink_like_taste
B001LGGH40,A2JXCOUGYS5Y4J,4,positive,i didnt expect this to be this fizzy. sure its not like a pepsi but if you want some carbonation from a beverage in a healthier manner this is a great alternative. however you might be disappointed if you intend on replacing your favorite soda because youd definitely miss the extra sugary flavor thus leaving it to taste like a fizzy fruity tea.still i dont normally drink soda and there are times that i definitely crave it. so these would be a goodenough substitute especially if youre not used to extremely sugared beverages. id also feel very safe about giving this to children.,good balance of fizziness and 100 fruity goodness,0.0,2009-03-19,neutral,0.4171,0,0_tea_drink_like_taste
B000GINU0S,A1ZN15750Z9K0T,5,positive,i am a tea junkie and this is one of my favorites for nighttime very mild and soothing.,i adore this tea!,0.0,2009-03-16,positive,0.9655,0,0_tea_drink_like_taste
B001PO7FDU,A1CVEGNOQ62A25,4,positive,i saw a recipe that everyone was raving about and one of the steps was to use this oil. i had never truffle oil before and was curious. i purchased this one since it seemed to be a decent seller with ok reviews.as soon as i open the container i thought phoowa.. that is different and not in a nice way. i went ahead anyway and used the oil hoping that once cooked it might infused some wonderful favour into the dish. it didnt. the taste was exactly how it smelled and it practically turned my stomach. i have an iron clad stomach and rarely does something make me feel ill.i have given it 4 stars because i am sure the product itself is exactly what is being presented. i am just letting people know that if you have never tried truffle oil before it might not be to your liking. i cant imagine using the oil again it really did not settle well for me.,not for me..,0.38,2010-08-02,neutral,0.4987,5,5_oil_olive_olive oil_use
B003VV3EDA,A1KS0RK1ZE84GT,5,positive,i use these bread crumbs for everything from chicken cutlets to jalapeno poppers. not every one in our household must follow a gluten free diet. even those in the house that dont have to eat gluten free enjoy these.,these are really good bread crumbs,0.0,2012-01-27,positive,0.4832,1,1_chocolate_cookies_good_like
B001ONZQRE,A76W2I1C531BU,1,negative,write to conagra foods and let them you that you dont like the new taste! swiss miss was my favorite hot chocolate for at least a decade. now its just awful. what were they thinking?!?!,new formulaterrible. so disappointed!!!!,0.0,2012-10-12,negative,0.9295,1,1_chocolate_cookies_good_like
B001EPQMMK,A2E3WMF9RWW2X2,5,positive,i love this stuff! it is not as sweet as the im healthy brand. i love that one too. this has a more peanut butter like flavor. since peanut butter is not sweet it seems better in a sandwich. i also have the single serving packs. kids love eating those just with a spoon.,best peanut butter replacement.,1.0,2009-07-01,positive,0.9661,1,1_chocolate_cookies_good_like
B002DHSECY,A2YB9V2UJVFKBD,5,positive,a healthy way to start your day the high fiber cinnamon low sodium and antioxidants are great for your heart blood pressure cholesterol arteries blood sugar control.i look forward to the great taste of warm cinnamon for breakfast every day.,great taste good for you too !,0.0,2011-12-17,positive,0.9839,-1,-1_product_like_good_taste
B004349I52,A3RIZG8F1UEHWV,5,positive,just like the other reviewers i absolutely love this broth. ive never been able to find it in stores so im so glad that i can buy it from amazon at such a great price.my favorite trick for this broth is using it instead of water in my rice cooker. the infused flavor in the rice is outstanding and turns cheap brown rice into a savory taste explosion! would definitely recommend.also the packaging was very good the 6 cartons were side by side tightly placed in a box which was put in a larger box for protection. none of my cartons arrived damaged which was great.,delicious way to kick up your meals,0.0,2012-07-01,positive,0.9776,-1,-1_product_like_good_taste
B004U43ZO0,AVX2EN7GVVEQX,3,neutral,there must be a common ingredient that all chewy cookie makers use because they all taste the same. be it soft chews chips ahoy chewy or even pepperidge farm whatever it is that keeps these cookies chewy also keeps them palpably homogeneous. chips ahoy gooey are no different. even the fudge on the inside tastes like that flavor. now dont get me wrong that flavor is good and put me in the right mood its positively addicting. just know thats exactly what youre getting into here and dont expect a chocolate chip symphony in your mouth.,tasty but not extraordinary,0.0,2011-07-12,positive,0.611,1,1_chocolate_cookies_good_like
B006Q7YFLQ,A7EU2BWLLCJY2,5,positive,ive tried several different kinds of freezedried chicken treats and for the most part they are all so dehydrated that they literally turn into dust in the bag. you get a couple of solid pieces out of a bag then the rest you have to sprinkle on top of dog food because its just chicken powder. these dont do that! they have some additional ingredients in them besides chicken veggies and fruit mostly so they stay together very nicely. they are definitely designed for larger dogs each treat is about the size of a fiftycent piece when was the last time you saw one of those? and about a quarter to a half an inch thick. but they break easily into smaller pieces for little dogs. i have teeny tiny chihuahuas so i have to break these treats into mmsized pieces for them but they cant get enough! and the bag goes a long ways if you are breaking them down into smaller treats. these are now permanently on my shopping list for my babies.,my dogs love them!,0.0,2012-10-25,negative,0.7238,3,3_food_dog_dogs_loves
B004GWSWCQ,A1SLKZ69B3NOYF,5,positive,turn about is fair play. since i used recommendations to purchase this model of kuerig and after giving it a work out i decided to write my own opinion. too be brutally honest the only negative point for this model is the strong plastic smell that took weeks to diminish. it didnt transfer to the taste in any way and my husband never mentioned it bothering him. speaking of my lifes partner he hates change so i wasnt sure how he would react to a non coffee pot coffee maker but he really enjoys having that fresh cup when he is ready and not be stuck with an iffy tasting cup. this model makes a hot cup which is the way coffee should be served. i like it so much when our sons asked what i wanted for christmas i asked for one of these to replace a coffee maker at our vacation home. its well worth the extra money if you like a good cup of coffee. the first kureig i bought was the platium and the coffee it made was barelly lukewarm and i was extremely disappointed. this model is worlds better.,my opinion,1.0,2011-12-16,neutral,0.5886,0,0_tea_drink_like_taste
B001CHH51W,A369TC58FXCOBW,5,positive,great flavorful tea. has a hint of sweetness built in and a fruity pomegranate scent. its amazing with honey. i buy cases of these at a time!,very tasty tea,1.0,2010-05-09,positive,0.9877,0,0_tea_drink_like_taste
B000H27I1U,A1ZI8CR2FXSXRO,3,neutral,i expected more heat but i did enjoy them. for someone who likes rice crackers they would be great but dont expect fire.,not as spicy as i expected but good anyway,1.0,2010-04-27,positive,0.8474,-1,-1_product_like_good_taste
B001D0IZBM,AVJINCWC85L4K,1,negative,horrible coffee terrible bitter taste and a lingering aftertaste that i cant even describe! tried a lot of brands of kcups and none have ever been so bad. its in a class by itself. i love strong coffee and i gave this brand a try. guess ill try another im turned off of emeril. no bam just bust!,one word bitter,0.75,2010-01-06,negative,0.9219,0,0_tea_drink_like_taste
B001OHX1ZY,A3AZT5F1PFC4WA,4,positive,overall i was pretty happy with the nutiva hemp protein powder. it mixes and dissolves pretty well. i love the fact that is is organic! the added fiber is also a great benefit. the only downside is that you must mix it in with something for flavor because the flavor of the powder alone is not good in my opinion. i do think it blends well with fruit juice or in a smoothie. i think i might try the nutiva hemp protein powder in chocolate if you are looking for more flavor. this protein powder is good to add to things. it tastes really good with some chocolate almond milkthe chocolate really balances the earthy taste of the hemp.,great protein fiber supplement,0.0,2012-08-28,positive,0.9619,0,0_tea_drink_like_taste
B0047M7BQ8,A3UBNZ1ZIG74K4,2,negative,amazon should check expiration dates. i want to return this item even though i was so thrilled initially that you carry it. disappointed,love product but it was near expiration date,0.0,2011-03-16,negative,0.8705,-1,-1_product_like_good_taste
B002F914G8,ACJUPMQOU94H,5,positive,arrived quickly. could not be more happy. it is a great accent piece in my home office. i have had it for over a month now. bamboo still looks healthy. cant beat it for the price. just change water every week or so and this bamboo will serve you well.,perfect office accent,0.0,2012-03-01,positive,0.985,4,4_product_box_price_amazon
